id,Address,Response_Address,Response_X,Response_Y
220,宜蘭縣羅東鎮中山路３段３４８號,宜蘭縣羅東鎮中山里24鄰中山路三段348號,121.766985,24.675175
221,宜蘭縣羅東鎮中正街１號,宜蘭縣羅東鎮仁和里12鄰中正街1號,121.769786,24.672944
222,宜蘭縣羅東鎮居仁里南門路５６號,宜蘭縣羅東鎮仁和里21鄰南門路56號,121.768440,24.673014
223,宜蘭縣羅東鎮興東南路１４８號,宜蘭縣羅東鎮成功里7鄰興東南路148號,121.767794,24.671899
224,宜蘭縣羅東鎮中山路３段４４０號,宜蘭縣羅東鎮漢民里7鄰中山路三段440號,121.765331,24.674747
225,宜蘭縣羅東鎮民生路１０６號,宜蘭縣羅東鎮賢文里5鄰民生路106號,121.767456,24.677610
226,宜蘭縣羅東鎮興東南路１５７號,宜蘭縣羅東鎮成功里3鄰興東南路157號,121.768097,24.670998
227,宜蘭縣羅東鎮天津路５７號,宜蘭縣羅東鎮信義里20鄰天津路57號,121.770282,24.681073
228,宜蘭縣羅東鎮南豪里中正南路６７－２號,宜蘭縣羅東鎮南豪里12鄰中正南路67之2號,121.771188,24.670085
229,宜蘭縣羅東鎮公正路１５４號４樓,宜蘭縣羅東鎮公正里4鄰公正路154號,121.769337,24.678853
230,宜蘭縣羅東鎮興東路２３７號,宜蘭縣羅東鎮信義里24鄰興東路237號,121.769934,24.682904
231,宜蘭縣羅東鎮中山路２段４３３號,宜蘭縣羅東鎮東安里9鄰中山路二段433號,121.775283,24.675106
232,宜蘭縣羅東鎮中山路４段２號２－１樓,宜蘭縣羅東鎮漢民里18鄰中山路四段2號,121.763369,24.674318
233,宜蘭縣羅東鎮興東路１５６號,宜蘭縣羅東鎮公正里6鄰興東路156號,121.769415,24.680598
234,宜蘭縣羅東鎮中正南路１２３－１號,宜蘭縣羅東鎮南豪里12鄰中正南路123之1號,121.770896,24.670671
235,宜蘭縣羅東鎮興東路２５７號,宜蘭縣羅東鎮信義里26鄰興東路257號,121.770143,24.683542
236,宜蘭縣羅東鎮公正路４１５號,宜蘭縣羅東鎮國華里29鄰公正路415號,121.759771,24.680405
237,宜蘭縣羅東鎮中華路６８號,宜蘭縣羅東鎮賢文里2鄰中華路68號,121.767174,24.678524
238,宜蘭縣羅東鎮興東南路２９號,宜蘭縣羅東鎮南豪里8鄰興東南路29號,121.771144,24.669027
239,宜蘭縣羅東鎮公正路２３７號,宜蘭縣羅東鎮賢文里34鄰公正路237號,121.765487,24.679613
240,宜蘭縣羅東鎮維揚路７１號１樓,宜蘭縣羅東鎮維揚里13鄰維揚路71號,121.761621,24.672010
241,宜蘭縣羅東鎮中山路３段４０９號,宜蘭縣羅東鎮漢民里16鄰中山路三段409號,121.764035,24.674294
242,宜蘭縣羅東鎮公正路２８８號,宜蘭縣羅東鎮公正里25鄰公正路288號,121.764906,24.679974
243,宜蘭縣羅東鎮敬業路５０號,宜蘭縣羅東鎮漢民里24鄰敬業路50號,121.759456,24.675087
244,宜蘭縣羅東鎮光榮路４９７號１、２樓及４９５號２樓,宜蘭縣羅東鎮東安里26鄰光榮路497號,121.777576,24.681189
245,宜蘭縣羅東鎮興東路１０６號１、２樓,宜蘭縣羅東鎮公正里6鄰興東路106號,121.769210,24.680010
246,宜蘭縣羅東鎮公正路１１６號１樓,宜蘭縣羅東鎮公正里2鄰公正路116號,121.770408,24.678576
247,宜蘭縣羅東鎮公正路３１３號１樓,宜蘭縣羅東鎮賢文里27鄰公正路313號,121.762590,24.680126
248,宜蘭縣羅東鎮興東南路８５號１、２樓,宜蘭縣羅東鎮南豪里7鄰興東南路85號,121.769694,24.669906
249,宜蘭縣羅東鎮興東路２０５號１樓,宜蘭縣羅東鎮信義里2鄰興東路205號,121.769662,24.682086
250,宜蘭縣羅東鎮復興路１段３８號１、２樓,宜蘭縣羅東鎮信義里3鄰復興路一段38號,121.773453,24.673843
251,宜蘭縣羅東鎮樹林里公正路３１８號１－３樓,宜蘭縣羅東鎮樹林里14鄰公正路318號,121.763203,24.680477
252,宜蘭縣蘇澳鎮中山路９２號,宜蘭縣蘇澳鎮蘇北里10鄰中山路一段92號,121.850772,24.596150
253,宜蘭縣蘇澳鎮南興路３０號,宜蘭縣蘇澳鎮南興里5鄰南興路30號,121.866959,24.580595
254,宜蘭縣蘇澳鎮光復路８號,宜蘭縣蘇澳鎮蘇南里11鄰光復路8號,121.852919,24.596639
255,宜蘭縣蘇澳鎮中山路１段１３７號,宜蘭縣蘇澳鎮蘇西里16鄰中山路一段137號,121.848142,24.595790
256,宜蘭縣蘇澳鎮新馬路９號,宜蘭縣蘇澳鎮隘丁里9鄰新馬路9號,121.833896,24.618015
257,宜蘭縣頭城鎮頭濱路３段３２７號,宜蘭縣頭城鎮新建里4鄰頭濱路三段327號,121.822883,24.854035
258,宜蘭縣頭城鎮青雲路２段３５２號１－３樓、３５０號１－２樓,宜蘭縣頭城鎮頂埔里8鄰青雲路二段352號,121.808136,24.845486
259,宜蘭縣頭城鎮城西里開蘭路８５－４號,宜蘭縣頭城鎮城西里3鄰開蘭路85之4號,121.822878,24.856819
260,宜蘭縣頭城鎮青雲路３段１７２號,宜蘭縣頭城鎮城東里13鄰青雲路三段172號,121.825255,24.857263
261,宜蘭縣礁溪鄉中山路１段２１６號,宜蘭縣礁溪鄉六結村2鄰中山路一段216號,121.770822,24.820283
262,宜蘭縣礁溪鄉礁溪路４段１８１號,宜蘭縣礁溪鄉大忠村8鄰礁溪路四段181號,121.770137,24.823072
263,宜蘭縣礁溪鄉礁溪路１段２４６號,宜蘭縣礁溪鄉吳沙村9鄰礁溪路一段246號,121.761943,24.788439
264,宜蘭縣礁溪鄉礁溪路４段１５９號,宜蘭縣礁溪鄉大忠村8鄰礁溪路四段159號,121.769948,24.822646
265,宜蘭縣礁溪鄉礁溪路４段６９號,宜蘭縣礁溪鄉大忠村7鄰礁溪路四段69號,121.768754,24.819303
266,宜蘭縣壯圍鄉壯五路２６５號,宜蘭縣壯圍鄉吉祥村14鄰壯五路265號,121.785630,24.746322
267,宜蘭縣壯圍鄉壯五路２６４號,宜蘭縣壯圍鄉吉祥村16鄰壯五路264號,121.785336,24.746642
268,宜蘭縣員山鄉坡城路５３巷５號,宜蘭縣員山鄉枕山村20鄰坡城路53巷5號,121.699454,24.779917
269,宜蘭縣員山鄉員山路１段１６０號,宜蘭縣員山鄉員山村36鄰員山路一段160號,121.727824,24.746231
270,宜蘭縣冬山鄉冬山路２５５號,宜蘭縣冬山鄉冬山村3鄰冬山路255號,121.790023,24.634727
271,宜蘭縣冬山鄉義成路３段４３８號,宜蘭縣冬山鄉群英村41鄰義成路三段438號,121.767804,24.666138
272,宜蘭縣冬山鄉照安路３３巷１８號１樓,宜蘭縣冬山鄉南興村14鄰照安路33巷18號,121.793913,24.631490
273,宜蘭縣冬山鄉香和路１３８巷１號、１４０號,宜蘭縣冬山鄉香和村3鄰香和路138巷1號,121.798206,24.627690
274,宜蘭縣五結鄉利澤路６８號,宜蘭縣五結鄉利澤村13鄰利澤路68號,121.822751,24.667648
275,宜蘭縣五結鄉協和村五結路２段３１７巷６號,宜蘭縣五結鄉協和村7鄰五結路二段317巷6號,121.799667,24.685232
276,宜蘭縣三星鄉義德村義興路８９號,宜蘭縣三星鄉義德村8鄰義興路88號,121.649727,24.667485
277,宜蘭縣宜蘭市神農里光復路２３號,宜蘭縣宜蘭市神農里16鄰光復路23號,121.756424,24.754833
278,宜蘭縣宜蘭市新興里和睦路７０號,宜蘭縣宜蘭市大新里2鄰和睦路70號,121.757632,24.757353
279,宜蘭縣宜蘭市神農路１段３９號,宜蘭縣宜蘭市文化里1鄰神農路一段39號,121.749614,24.747733
280,宜蘭縣宜蘭市延平里延平路３８－４５號,宜蘭縣宜蘭市延平里9鄰延平路40之61號,121.768118,24.755727
281,宜蘭縣宜蘭市復興路４９號,宜蘭縣宜蘭市神農里12鄰復興路49號,121.754493,24.749744
282,宜蘭縣宜蘭市宜興路１段５５號,宜蘭縣宜蘭市神農里12鄰宜興路一段55號,121.755365,24.749544
283,宜蘭縣宜蘭市文昌路１４７－１號,宜蘭縣宜蘭市南門里11鄰文昌路147之1號,121.748714,24.758198
284,宜蘭縣宜蘭市康樂路５號,宜蘭縣宜蘭市大新里1鄰康樂路5號,121.757411,24.755537
285,宜蘭縣宜蘭市康樂路９０號,宜蘭縣宜蘭市新民里15鄰康樂路90號,121.754648,24.756237
286,宜蘭縣宜蘭市農權路３段１０號,宜蘭縣宜蘭市建軍里1鄰農權路三段10號,121.742837,24.748731
287,宜蘭縣宜蘭市宜興路１段９７號,宜蘭縣宜蘭市神農里13鄰宜興路一段97號,121.755944,24.750989
288,宜蘭縣宜蘭市校舍路１６１號,宜蘭縣宜蘭市東村里10鄰校舍路161號,121.759023,24.750454
289,宜蘭縣宜蘭市中山路２段１４７號１樓、１４９號 １樓,宜蘭縣宜蘭市民權里3鄰中山路二段147號,121.754600,24.747421
290,宜蘭縣宜蘭市民族路３３８－１號,宜蘭縣宜蘭市文化里15鄰民族路338之1號,121.745476,24.751050
291,宜蘭縣宜蘭市光復路８８號,宜蘭縣宜蘭市新民里10鄰光復路88號,121.753947,24.755626
292,宜蘭縣宜蘭市崇聖街５９－３號１樓,宜蘭縣宜蘭市新民里16鄰崇聖街59之3號,121.755002,24.756710
293,宜蘭縣宜蘭市中山路３段２８６號,宜蘭縣宜蘭市孝廉里6鄰中山路三段286號,121.754078,24.762353
294,宜蘭縣羅東鎮維揚路１８８號,宜蘭縣羅東鎮維揚里11鄰維揚路188號,121.757962,24.672130
295,宜蘭縣羅東鎮公正路４０５號,宜蘭縣羅東鎮國華里29鄰公正路405號,121.760027,24.680420
296,宜蘭縣羅東鎮中華路７０號,宜蘭縣羅東鎮賢文里2鄰中華路70號,121.767189,24.678580
297,宜蘭縣羅東鎮天津路６０號,宜蘭縣羅東鎮公正里3鄰天津路60號,121.770280,24.680541
298,宜蘭縣羅東鎮維揚路２６巷３０號,宜蘭縣羅東鎮成功里8鄰維揚路26巷30號,121.762794,24.673193
299,宜蘭縣羅東鎮興東南路１號,宜蘭縣羅東鎮南豪里10鄰興東南路1號,121.771819,24.668593
300,宜蘭縣羅東鎮中山路３段４３８號,宜蘭縣羅東鎮漢民里7鄰中山路三段438號,121.765374,24.674773
301,宜蘭縣羅東鎮林森路１０１號,宜蘭縣羅東鎮公正里9鄰林森路101號,121.768615,24.679686
302,宜蘭縣羅東鎮光榮路３２８號,宜蘭縣羅東鎮東安里1鄰光榮路328號,121.777996,24.678215
303,宜蘭縣羅東鎮倉前路３６、３８號,宜蘭縣羅東鎮信義里5鄰倉前路36號,121.770213,24.680889
304,宜蘭縣羅東鎮中山路４段２６２號,宜蘭縣羅東鎮北成里8鄰中山路四段262號,121.758398,24.673168
305,宜蘭縣羅東鎮公正路１１５號,宜蘭縣羅東鎮集祥里10鄰公正路115號,121.770494,24.678347
306,宜蘭縣羅東鎮成功里南門路３７號,宜蘭縣羅東鎮成功里6鄰南門路37號,121.769109,24.672724
307,宜蘭縣羅東鎮興東南路１１９號１樓,宜蘭縣羅東鎮成功里3鄰興東南路119號,121.768835,24.670447
308,宜蘭縣羅東鎮興東路１７６號,宜蘭縣羅東鎮信義里5鄰興東路176號,121.769646,24.681312
309,宜蘭縣羅東鎮文化街８４號１樓,宜蘭縣羅東鎮南豪里3鄰文化街84號,121.770191,24.671522
310,宜蘭縣羅東鎮興東路２６３號,宜蘭縣羅東鎮信義里21鄰興東路263號,121.770159,24.683762
311,宜蘭縣蘇澳鎮中山路１段１１３號,宜蘭縣蘇澳鎮蘇西里2鄰中山路一段113號,121.849613,24.595907
312,宜蘭縣頭城鎮城北里纘祥路６７－２號,宜蘭縣頭城鎮城北里9鄰纘祥路141號,121.824033,24.860152
313,宜蘭縣頭城鎮吉祥路９０號,宜蘭縣頭城鎮拔雅里1鄰吉祥路90號,121.820590,24.856935
314,宜蘭縣礁溪鄉礁溪路１段２４８號,宜蘭縣礁溪鄉吳沙村9鄰礁溪路一段248號,121.761948,24.788480
315,宜蘭縣礁溪鄉中山路１段２０３號,宜蘭縣礁溪鄉六結村4鄰中山路一段203號,121.770940,24.821714
316,宜蘭縣員山鄉員山路１段１９８號１樓,宜蘭縣員山鄉員山村22鄰員山路一段198號,121.727011,24.745779
317,宜蘭縣五結鄉五結村中興路２段６０號,宜蘭縣五結鄉五結村27鄰中興路二段60號,121.784506,24.691256
318,宜蘭縣五結鄉五結中路２段２２號,宜蘭縣五結鄉五結村6鄰五結中路二段22號,121.797937,24.685361
319,宜蘭縣五結鄉中正西路４３－５號,宜蘭縣五結鄉上四村12鄰中正西路43之5號,121.768366,24.700424
320,宜蘭縣三星鄉三星路５段１８０號,宜蘭縣三星鄉義德村4鄰三星路五段180號,121.649709,24.665841
321,宜蘭縣宜蘭市神農路１段８７號,宜蘭縣宜蘭市文化里2鄰神農路一段87號,121.749969,24.748899
322,宜縣蘇澳鎮蘇濱路１段３０１號,宜蘭縣蘇澳鎮港邊里11鄰蘇濱路一段301號,121.849187,24.61344
